project_index,bldg_proj_type,mat_group,mui,eci
111,New Construction,Air and vapor barriers,0.7536049255670239,0.6751739366365893
111,New Construction,Aluminum,2.4621135106690475,18.83109635280323
111,New Construction,Applied fireproofing,0.1058704743725,0.26785230016242495
111,New Construction,Cladding,0.7365557508757142,2.9305514712029472
111,New Construction,Coatings,0.3091775321333333,3.0662210885136365
111,New Construction,Concrete,1478.8975307587975,270.81376468549996
111,New Construction,Doors and frames,2.280282459600238,8.589060812907682
111,New Construction,Flooring and tile,2.3022766287379763,0.7480069545480297
111,New Construction,Glazing,7.740649706810953,11.214128833744999
111,New Construction,Gypsum,9.357164029954761,4.276497262925031
111,New Construction,Insulation,4.357753656395714,98.48355214489082
111,New Construction,Masonry,237.77865899085523,32.91369341102373
111,New Construction,Other metals,0.06965742017285714,0.36079347521001665
111,New Construction,Roofing and waterproofing,0.9392268646080952,1.2484402677903739
111,New Construction,Steel,110.9977056336237,164.98012335195963
111,New Construction,Synthetic composites,0.2878105219047619,0.34825073150476193
111,New Construction,Wall coverings,0.005526456276904761,0.10997647991040475
111,New Construction,Windows and frames,0.1295703374095238,1.0348109172535238
111,New Construction,Wood and composites,0.9918257949523809,0.47859610432404764
113,New Construction,Acoustic ceilings,0.08975501357028572,0.28528457959036574
113,New Construction,Adhesives and sealants,0.10287197823662857,0.2797396920484837
113,New Construction,Air and vapor barriers,0.028218366410514287,0.06853539953712744
113,New Construction,Aluminum,3.7687442671751428,26.965991027239262
113,New Construction,Applied fireproofing,23.574501795928,26.87493204735792
113,New Construction,Cladding,0.0945596435576,0.237344705329576
113,New Construction,Coatings,2.4486666417687712,22.68142096638085
113,New Construction,Concrete,720.9681629190571,127.10674941754844
113,New Construction,Doors and frames,1.1930005644849142,4.84788578719788
113,New Construction,Flooring and tile,0.41501990239834285,0.11241954171727372
113,New Construction,Glazing,11.087464882454057,14.76766765239983
113,New Construction,Gypsum,23.84355830682557,5.165178911739989
113,New Construction,Insulation,7.287573988952143,17.531972121727282
113,New Construction,Masonry,50.05715407154286,7.373932743783315
113,New Construction,Other metals,2.6090166559695427,12.591559830835633
113,New Construction,Roofing and waterproofing,0.7230649932585714,1.1868161969457836
113,New Construction,Steel,333.5945776944411,363.60988574203964
113,New Construction,Wall coverings,2.35063424e-05,0.0004677762137599999
113,New Construction,Windows and frames,0.11928200679391429,1.1619852831606656
113,New Construction,Wood and composites,0.5326315168754857,0.36723921643620916
114,New Construction,Aluminum,13.86335616438356,84.19483561643835
114,New Construction,Cladding,3.5423917808219176,13.419241095890412
114,New Construction,Concrete,1173.1885643835615,108.06849863013699
114,New Construction,Doors and frames,0.29063013698630136,1.0159534246575341
114,New Construction,Glazing,4.221208219178082,6.036328767123288
114,New Construction,Gypsum,24.88198082191781,9.697723287671232
114,New Construction,Insulation,11.757484931506848,42.78530410958904
114,New Construction,Masonry,128.5905917808219,20.43017808219178
114,New Construction,Roofing and waterproofing,3.899419178082192,6.279991780821918
114,New Construction,Steel,254.6581698630137,489.39328493150686
116,New Construction,Acoustic ceilings,0.013779600000000001,0.0036899000000000003
116,New Construction,Air and vapor barriers,0.013706500000000002,0.042627399999999996
116,New Construction,Aluminum,0.9561431,9.3718598
116,New Construction,Cladding,0.0225246,0.0979573
116,New Construction,Concrete,687.9105393,89.0122001
116,New Construction,Doors and frames,0.44267219999999996,1.3088354
116,New Construction,Flooring and tile,0.0106338,0.014660999999999999
116,New Construction,Glazing,0.3011184,0.5540579
116,New Construction,Gypsum,0.8602158,0.27517210000000003
116,New Construction,Insulation,5.477218999999999,22.982941899999997
116,New Construction,Masonry,3.5471608,1.4144767
116,New Construction,Roofing and waterproofing,1.8772651999999999,5.2956336
116,New Construction,Steel,45.019767800000004,69.5464407
116,New Construction,Windows and frames,0.0181271,0.0706384
117,New Construction,Acoustic ceilings,2.2664632097347437,3.3595811964441453
117,New Construction,Aluminum,0.2363436200128763,1.5558032423516617
117,New Construction,Applied fireproofing,6.669583786593262,7.603325516716318
117,New Construction,Cladding,6.51321622170736,3.386604904871665
117,New Construction,Coatings,0.05896943330821209,0.16410987067010765
117,New Construction,Concrete,479.5703967743707,84.90648344475693
117,New Construction,Doors and frames,0.4020162467322535,3.8659034702232993
117,New Construction,Glazing,7.755913267073372,11.708759218834004
117,New Construction,Gypsum,8.181460482675464,2.0681158664201242
117,New Construction,Insulation,1.9626588706791208,52.3139008538267
117,New Construction,Masonry,12.439379150111424,3.107195510658952
117,New Construction,Other,0.3086689671601396,0.8766198667347965
117,New Construction,Other metals,0.0043237331389601175,0.017511119212788476
117,New Construction,Roofing and waterproofing,0.3276300164519088,1.1368761570881238
117,New Construction,Steel,48.260657589136294,82.44214302997295
117,New Construction,Wall coverings,0.02559042324847103,0.5068425587754127
117,New Construction,Windows and frames,3.2390601053479484,23.37546637780357
117,New Construction,Wood and composites,136.5261859250108,51.10818690596248
119,New Construction,Acoustic ceilings,0.036368470588235294,0.04146
119,New Construction,Coatings,0.49801352941176474,0.9611661176470587
119,New Construction,Concrete,881.8977405882353,125.08357752941177
119,New Construction,Doors and frames,0.7008795294117647,2.073886588235294
119,New Construction,Flooring and tile,0.060350352941176466,0.14446976470588235
119,New Construction,Gypsum,0.18639329411764707,0.05746988235294117
119,New Construction,Insulation,3.2016689411764703,7.979951764705882
119,New Construction,Roofing and waterproofing,1.4873876470588234,5.176108823529412
119,New Construction,Steel,39.49830894117647,65.209502
