project_index,bldg_proj_type,mat_type,mui,eci
159,New Construction,Precast,39.38469312219537,9.013753315808552
159,New Construction,Ready mix NW 2500,22.173844537791023,2.710754460872252
159,New Construction,Ready mix NW 4000,488.09158861717526,77.83337413182284
159,New Construction,Ready mix NW 6000,17.59657683179002,3.4577545335664883
159,New Construction,Rebar and reinforcement,15.736176975084007,29.114107739537932
159,New Construction,Resilient flooring vinyl,0.00908768249976843,0.012541001849680433
159,New Construction,Roll formed metal panel aluminum,0.07538286979449385,0.48697333887243033
159,New Construction,Softwood framing,0.45052097715160744,0.07568752416147007
159,New Construction,Spray applied cementitious,35.50878521585899,40.480015146079246
159,New Construction,Steel - other,0.3179725345053418,1.0743157958073015
159,New Construction,Steel door,0.43951341984237,1.125009157786862
159,New Construction,Steel door frame,0.01588037620437699,0.04367103456203672
159,New Construction,Steel sheet,1.4669724055313023,4.192808179334764
159,New Construction,Stucco finish,0.008482404907789625,0.021290836318551956
159,New Construction,Suspension assembly,0.10117505570375694,0.24585538536012938
159,New Construction,Synthetic composites,0.0924342389602683,0.14836733938253577
159,New Construction,Wood and composites - other,1.1880763756142745,0.5275059107727378
159,New Construction,Wood door frame,0.010902378499999999,0.0479704654
159,New Construction,Wood or composite door,0.05322786773759999,0.0140521570827264
16,New Construction,Acoustic ceiling tile fiber,0.10383182795698925,0.11836860215053764
16,New Construction,CMU,8.136289032258064,2.0218679569892473
16,New Construction,Carpet,1.0276120430107527,1.3035397849462367
16,New Construction,Decking,1.2148498924731181,3.231501075268817
16,New Construction,Extrusion,1.1211243010752687,7.365786236559139
16,New Construction,Fiberglass blanket,0.22764516129032258,0.45984344086021506
16,New Construction,Flooring and tile - other,0.42255913978494625,0.31691913978494624
16,New Construction,Glass mat gypsum board,31.965387956989247,9.82627182795699
16,New Construction,Gypsum board,0.14498322580645162,0.05973333333333333
16,New Construction,Insulated glass unit IGU,3.8100365591397853,9.671630967741937
16,New Construction,Mineral wool high density,0.35417591397849457,0.4977604301075269
16,New Construction,Mineral wool low density,0.7829901075268817,1.1275058064516128
16,New Construction,Modified bitumen,0.4282404301075269,0.34130451612903223
16,New Construction,Oriented strand board OSB,1.0535187096774195,0.3343772043010753
16,New Construction,Ready mix NW 6000,105.99196645161291,15.987121720430109
16,New Construction,Ready mix unknown,883.395,85.60595440860216
16,New Construction,Rebar and reinforcement,29.244526021505376,41.56381462365591
16,New Construction,Resilient flooring vinyl,0.6186722580645161,2.0678787096774194
16,New Construction,Roofing and waterproofing - other,0.17452473118279568,0.38506107526881717
16,New Construction,Softwood framing,1.6757784946236558,0.28862494623655915
16,New Construction,Softwood plywood,1.3941599999999998,0.3900189247311828
16,New Construction,Steel door,0.13915225806451612,0.3840602150537634
16,New Construction,Steel sheet,104.11647741935484,219.77815268817204
16,New Construction,Suspension assembly,0.45852129032258065,0.12278193548387097
16,New Construction,Terrazzo slabs and tiles,0.40830494623655916,1.084560430107527
16,New Construction,Wood or composite door,0.027936344086021504,0.02535440860215054
161,New Construction,Acoustic ceiling tile aluminum,0.2096122916497027,1.4148829686354931
161,New Construction,Acoustic ceiling tile fiber,0.12850420278370175,0.17476571578583433
161,New Construction,Acoustic ceiling tile steel,0.06016963595252749,0.17268685518375387
161,New Construction,Acoustic ceilings - other,1.243570684183881,1.9524059741686934
161,New Construction,Adhesives and sealants,0.11903478871132235,0.5691169120653697
161,New Construction,Aluminum - other,3.771036607925925,21.1932257365437
161,New Construction,Aluminum composite panel ACM,3.152901549564447,25.065567319037356
161,New Construction,Aluminum door,0.64899501823738,3.7423402039585296
161,New Construction,Aluminum framed window,0.058609510801594475,0.4401574261199745
161,New Construction,Aluminum sheet,2.1522545307295293,12.095670462699957
161,New Construction,CMU,78.45981774150825,8.787499587048924
161,New Construction,Coatings - other,0.806467083865779,8.99761207225924
161,New Construction,Cold formed steel framing,10.274148730384116,25.171664389441087
161,New Construction,Concrete - other,8.765714124496263,1.3675018057925206
161,New Construction,Decking,13.963262821853757,36.02521808038269
161,New Construction,Doors and frames - other,0.17382575911865977,1.3845307317448559
161,New Construction,EPDM,0.005881876397891324,0.018939642001210066
161,New Construction,Extrusion,2.936385484950451,25.361815439131863
161,New Construction,Fasteners,0.07558707130665991,0.43689327215249435
161,New Construction,Fiberglass blanket,6.381350172751228,22.27091210290179
161,New Construction,Glass mat gypsum board,11.709573325919632,5.538628183159985
161,New Construction,Glazing - other,0.14405190679321037,0.21895889832567972
161,New Construction,Gypsum board,58.03287386599018,12.880507013932148
161,New Construction,Hollow structural sections HSS,31.520080916496752,78.05863003244501
161,New Construction,Hot-rolled sections,98.00238614148633,94.86630978495876
161,New Construction,Insulated glass unit IGU,7.392485958927652,9.905931184963055
161,New Construction,Insulated metal panel IMP,0.7122520094678579,4.300391501080833
161,New Construction,Insulation - other,0.055193124360460116,0.5143999190394883
161,New Construction,Intumescent,0.4823240283276896,1.2202797916690549
161,New Construction,Mortar and grout,24.168667537291096,4.70076890168259
161,New Construction,PVC,0.8696563561785231,2.695934704153421
161,New Construction,Paint,0.394502428983455,0.9128885236633777
161,New Construction,Plate,4.344943504824318,11.209954242446738
161,New Construction,Polyisocyanurate PIR,0.0098648720684652,0.03294867270867378
161,New Construction,Ready mix LW 4000,3.992242564706527,1.1836500858321883
161,New Construction,Ready mix NW 2500,0.3284507012797946,0.04015312735477128
161,New Construction,Ready mix NW 4000,745.1706030337868,118.82839960894144
161,New Construction,Ready mix NW 6000,24.68267366032396,4.850183508154829
161,New Construction,Rebar and reinforcement,15.403853761127941,22.077510403720325
161,New Construction,Roll formed metal panel aluminum,1.134377533409839,7.32807886582756
161,New Construction,Spray applied cementitious,48.883958319740735,55.72771248450444
161,New Construction,Steel door frame,0.0004932982054054053,0.0013565700648648649
161,New Construction,Steel sheet,10.254588172927159,33.4492226085281
161,New Construction,Suspension assembly,0.395537217402753,0.96115543828869
161,New Construction,Synthetic composites,0.4370975751632494,0.44350338181295385
161,New Construction,Zinc sheet,0.002232696125815034,0.007099973680091809
164,New Construction,Acoustic ceiling tile fiber,1.5941311643817917,2.168018383559237
164,New Construction,Adhesives and sealants,0.22006580025753214,0.10222522994156406
164,New Construction,Air and vapor barriers,2.9519920796703323,2.768274157167868
164,New Construction,Aluminum - other,0.0011305980107303693,0.0018541807375978062
164,New Construction,Aluminum door frame,0.006178259315878379,0.05405976901393581
164,New Construction,Aluminum framed window,0.025666458186249935,0.2670818400180597
164,New Construction,Aluminum sheet,2.3908333891138343,16.358543041021953
164,New Construction,Carpet,0.6174481731876149,2.5809333639242307
164,New Construction,Ceramic tile,0.7337991511668264,0.19225537760570852
164,New Construction,Closed cell spray polyurethane foam,0.06578687584220946,0.6578687584220946
164,New Construction,Coatings - other,0.1559392633081442,2.413677599046645
164,New Construction,Cold formed steel framing,7.243741162985827,18.155519632575906
164,New Construction,Concrete - other,0.21987708089975497,0.03430208890140852
164,New Construction,Decking,12.474225291597312,32.18350125232107
164,New Construction,Doors and frames - other,0.1846266382438054,0.9734678410987849
164,New Construction,Extruded polystyrene XPS,0.1341338355676337,8.717836159322973
164,New Construction,Extrusion,0.7747611801365726,6.947495452151828
164,New Construction,Fasteners,0.22968151779039966,0.9327073611967741
164,New Construction,Fiberglass blanket,1.912556449700195,3.9432886863209977
164,New Construction,Flooring and tile - other,0.0024702290273649063,0.003581832089679114
164,New Construction,Glass mat gypsum board,19.45439728767647,9.201929917070968
164,New Construction,Glazing - other,0.7146970459039889,0.9223954782072351
164,New Construction,Gypsum board,40.015018945029745,9.502003950469772
164,New Construction,Hardwood,1.7837610229775895,2.2861872468921973
164,New Construction,Hollow structural sections HSS,9.726291887790117,25.122289798420994
164,New Construction,Hot-rolled sections,54.60762375546987,53.052821254976756
164,New Construction,Insulated glass unit IGU,5.9473748044040455,7.615663742537796
164,New Construction,Insulation - other,2.5930762275374953e-05,0.00024167470440649458
164,New Construction,Intumescent,0.3652382431534172,0.9240527551781453
164,New Construction,Medium density fiberboard MDF,0.4147256813257514,0.29196687965332885
164,New Construction,Mineral wool high density,3.006424860321532,5.381500499975542
164,New Construction,Mineral wool low density,0.8351560579734438,1.2610856475399004
164,New Construction,Modified bitumen,5.134042380263369,3.2362773812873553
164,New Construction,Mortar and grout,1.251164507397599,0.28885633899771146
164,New Construction,Paint,0.521592010132082,1.2031548522359308
164,New Construction,Plate,3.917775381678631,9.709251097143609
164,New Construction,Polyisocyanurate PIR,5.256482554985141,13.771984294061069
164,New Construction,Precast,10.369491341623752,1.617700273294651
164,New Construction,Ready mix LW 5000,0.5167918938295901,0.17043485124576144
164,New Construction,Ready mix NW 3000,453.8497112462487,60.992041020203935
164,New Construction,Ready mix NW 4000,68.7589125485987,10.964618711120412
164,New Construction,Ready mix NW 6000,292.9489037799093,57.56491218896192
164,New Construction,Rebar and reinforcement,41.09623121249327,40.77928407206693
164,New Construction,Resilient flooring vinyl,0.21718514182663692,0.5473065574031251
164,New Construction,Roll formed metal panel aluminum,0.054687962984236574,0.3073463519714096
164,New Construction,Roll formed metal panel steel,0.02165107536355784,0.05044700559708976
164,New Construction,Softwood framing,0.045571507957673424,0.007656013336889134
164,New Construction,Softwood plywood,0.15095599950916305,0.03985238387041905
164,New Construction,Spray applied cementitious,29.15507696881324,33.23678774444709
164,New Construction,Steel - other,0.7052338673007489,1.8135013709003691
164,New Construction,Steel door,0.08558657686486487,0.22680442869189188
164,New Construction,Steel door frame,0.01776983633873874,0.048867049931531535
164,New Construction,Steel framed window,0.008069694414414415,0.028110759394594592
164,New Construction,Steel sheet,4.316474003618924,10.173237852553855
164,New Construction,Stone masonry,30.5257022666579,16.730636889392006
164,New Construction,Stucco finish,5.871574616925685,2.812484241507403
164,New Construction,Suspension assembly,0.3387906838913869,0.8232613618560702
164,New Construction,Synthetic composites,0.006088235059401739,0.017777646373453082
164,New Construction,Wall coverings,0.05341334677212625,0.8092693551658455
164,New Construction,Wood or composite door,0.8688641832988282,0.30404543651438887
164,New Construction,Zinc sheet,1.3948327958685964,5.481692887763585
165,New Construction,Aluminum composite panel ACM,0.41912553191489366,3.5823655319148933
165,New Construction,Aluminum storefront or curtain wall,2.328664255319149,10.321646382978724
165,New Construction,Decking,8.222915319148937,18.955211914893617
165,New Construction,Fiberglass blanket,5.166136595744681,12.876259148936171
165,New Construction,Hollow structural sections HSS,3.6198987234042552,7.149912765957447
165,New Construction,Open web joists,13.881065531914892,18.950002978723404
165,New Construction,Paint,0.33482340425531915,0.6462089361702128
165,New Construction,Precast,170.45343872340425,51.78641404255319
165,New Construction,Ready mix NW 3000,44.116442127659575,5.723924680851065
165,New Construction,Ready mix NW 4000,485.33291702127656,77.57237787234043
165,New Construction,Ready mix unknown,162.95658382978723,0.409691914893617
165,New Construction,Rebar and reinforcement,10.77002,8.48994340425532
165,New Construction,Roll formed metal panel steel,0.6165255319148937,1.6879995744680851
165,New Construction,Steel door,0.3157902127659574,2.822460425531915
165,New Construction,Synthetic composites,0.04030212765957447,0.12085744680851064
165,New Construction,TPO,1.5538608510638299,4.137776170212766
166,New Construction,Adhesives and sealants,0.1159081361221118,0.3175882929745863
166,New Construction,Aluminum - other,0.08547377391553215,0.2726613387905476
166,New Construction,Aluminum door,0.13578736560137086,0.8839757500649243
166,New Construction,Aluminum sheet,0.002582838772619208,0.01838981206104876
166,New Construction,Aluminum storefront or curtain wall,0.9080352101456756,9.080352101456757
166,New Construction,CMU,5.142808413885824,0.5759945423552123
166,New Construction,Coatings - other,0.31057557086823145,3.0103356876965006
166,New Construction,Cold formed steel framing,1.7858058523884996,4.375224338351825
166,New Construction,Decking,0.8065945627492471,2.0810139718930576
166,New Construction,Doors and frames - other,0.5436592403422198,3.319708588454788
166,New Construction,EPDM,0.9273975694378953,3.1322577484341996
166,New Construction,Extruded polystyrene XPS,1.9921133529387536,129.4745486716717
166,New Construction,Extrusion,0.04946402503686432,0.371474828026851
166,New Construction,Fasteners,0.17923597857840348,0.7302084809026143
166,New Construction,Flooring and tile - other,0.06469484341207843,0.08022160583097726
166,New Construction,Glass mat gypsum board,11.790140239475592,5.576736333271954
166,New Construction,Glue laminated timber GLT,2.662601865529087,0.9878252921112911
166,New Construction,Gypsum board,90.76920863791167,18.98562794849022
166,New Construction,Hardwood,0.5000972649063333,1.0051955024617298
166,New Construction,Hollow structural sections HSS,2.9363628958603676,7.726621101479666
166,New Construction,Hot-rolled sections,1.7832724811745748,1.7262077617769884
166,New Construction,Insulated glass unit IGU,4.13319008345612,5.538474711831201
166,New Construction,Mineral wool high density,9.234784478883409,16.530264217201303
166,New Construction,Mineral wool low density,1.670464171156205,2.5224008984458695
166,New Construction,Modified bitumen,2.576004212214052,1.9917261177470844
166,New Construction,Mortar and grout,1.0873705344120248,0.15519262983404958
166,New Construction,Paint,0.9850440470264227,2.364105712863414
166,New Construction,Plate,72.69115271374632,169.37038582302893
166,New Construction,Precast,11.855315501866,1.8968504802985608
166,New Construction,Ready mix NW 2500,11.227585106683255,1.3922205532287215
166,New Construction,Ready mix NW 5000,1440.6559091224037,293.89380546097016
166,New Construction,Rebar and reinforcement,48.63016140238382,47.670141316907326
166,New Construction,Roll formed metal panel steel,2.8379334502131734,6.612384938996695
166,New Construction,Roofing and waterproofing - other,0.04974262052724136,0.024025685714657588
166,New Construction,Softwood framing,12.985376141765013,2.1815431918165222
166,New Construction,Softwood plywood,19.16350620997435,5.059165639433229
166,New Construction,Steel - other,1.3820441820690719,3.6323923909240623
166,New Construction,Steel door,0.5346405094644706,1.2555100500374965
166,New Construction,Steel door frame,0.087369944081109,0.24026734622304974
166,New Construction,Steel sheet,0.00751877054117647,0.03563897236517647
166,New Construction,Synthetic composites,0.9938003432453885,2.8919589988440806
166,New Construction,Vinyl framed window,0.4686668549019608,1.256027171137255
166,New Construction,Windows and frames - other,0.004069122184320004,0.04150504628006404
166,New Construction,Wood I joists,0.9543924068046077,0.43902050713011953
166,New Construction,Wood and composites - other,20.789110666895766,25.154823906943875
166,New Construction,Wood or composite door,3.1376453376,0.8283383691264
167,New Construction,Air and vapor barriers,0.11271264680190161,0.15737596861124384
167,New Construction,Aluminum - other,0.012198607910596277,0.03976746178854385
167,New Construction,Aluminum door frame,0.008875701926457018,0.07766239185649891
167,New Construction,Aluminum sheet,0.027702629381371274,0.15568877712330656
167,New Construction,CMU,0.5143930908548723,0.0576120261757457
167,New Construction,Ceramic tile,0.31924013945130236,0.08706660507473898
167,New Construction,Coatings - other,0.2819373477218406,2.954043937311906
167,New Construction,Cold formed steel framing,5.129336244100764,12.566873798046872
167,New Construction,Doors and frames - other,0.08918884070226382,0.6057141978540133
167,New Construction,Extruded polystyrene XPS,1.0286649537479207,2.7465354265069486
167,New Construction,Extrusion,5.992385214954848,47.43147935114012
167,New Construction,Fasteners,0.07580579762204533,0.3492239051575635
167,New Construction,Fiberglass blanket,0.9130397927487424,1.8191534521410748
167,New Construction,Glass mat gypsum board,7.238851533630936,3.423976775407433
167,New Construction,Glazing - other,1.883956951630287,2.8499280033249352
167,New Construction,Glue laminated timber GLT,20.660620029306763,7.665090030872809
167,New Construction,Gypsum board,19.924162055058876,4.309079687072538
167,New Construction,Hollow structural sections HSS,21.074393165441833,51.66775827198679
167,New Construction,Hot-rolled sections,9.874825500668468,9.558831084647077
167,New Construction,Insulated glass unit IGU,6.670070456012099,8.470989479135364
167,New Construction,Intumescent,0.08456089464785824,0.2139390634590813
167,New Construction,Laminated veneer lumber LVL,0.31100241798868083,0.11507089465581191
167,New Construction,Mineral wool high density,3.5325460883270248,6.323257498105374
167,New Construction,Mineral wool low density,0.04863412770834766,0.07343753283960495
167,New Construction,Modified bitumen,2.404171040974765,1.7218136948280034
167,New Construction,Mortar and grout,0.7035357060598408,0.15311918683138045
167,New Construction,Other,0.002884339329387051,0.00672051063747183
167,New Construction,Paint,0.26933370359176206,0.604753181249067
167,New Construction,Plate,0.975885191248059,2.517783793419992
167,New Construction,Polyisocyanurate PIR,0.9091801251556895,2.385555259988172
167,New Construction,Precast,2.0258607874412724,0.34885557020479363
167,New Construction,Ready mix NW 3000,115.76133118675516,17.016915684452997
167,New Construction,Ready mix NW 4000,338.2394834636898,62.657962486866815
167,New Construction,Ready mix NW 5000,238.05842594698026,53.553283408613005
167,New Construction,Ready mix NW 6000,84.13205982446134,17.391475392131664
167,New Construction,Ready mix unknown,107.38239199215744,0.2351674384628248
167,New Construction,Rebar and reinforcement,27.851005846991395,53.19802169108237
167,New Construction,Resilient flooring vinyl,1.8686259402639107,4.708937369465055
167,New Construction,Roll formed metal panel steel,2.243125282764832,5.226481908842058
167,New Construction,Softwood framing,32.307191363918996,5.427608149138392
167,New Construction,Softwood plywood,3.9404360257793543,1.0402751108057497
167,New Construction,Steel - other,4.114144201087858,10.614183216284927
167,New Construction,Steel door,0.6018495142120851,1.2842769541863217
167,New Construction,Steel door frame,0.02007576224680851,0.05520834617872341
167,New Construction,Steel sheet,0.035101875575106356,0.08178737008999784
167,New Construction,Synthetic composites,2.228776387095665,6.508027050319341
168,New Construction,Acoustic ceiling tile fiber,0.37840324389832175,1.3206273212051427
168,New Construction,Air and vapor barriers,0.5074548566746585,0.5664601007232237
168,New Construction,Aluminum - other,0.007593867826150096,0.04267753718296354
168,New Construction,Aluminum door,0.06119352473340463,0.24162561031256535
168,New Construction,Aluminum framed window,0.03361183982717916,0.2624887657854544
168,New Construction,Aluminum sheet,0.9257980764482204,5.202985189638999
168,New Construction,Aluminum storefront or curtain wall,0.8722295411011636,8.722295411011634
168,New Construction,Architectural fiber cement panel,0.4887760622339271,0.31526056014088294
168,New Construction,Brick clay,2.1623027398007375,0.6249054918024133
168,New Construction,CMU,3.008939729625696,0.3370012497180779
168,New Construction,Coatings - other,0.032768965196987646,0.29442413966918546
168,New Construction,Cold formed steel framing,1.5896170804607703,3.8945618471288874
168,New Construction,Decking,0.3883726733582048,1.002001497264168
168,New Construction,Doors and frames - other,0.10918785076445232,0.5771199301057297
168,New Construction,Extruded polystyrene XPS,0.7427259771709337,48.27240906702033
168,New Construction,Extrusion,0.2258293806308172,1.6959786485374369
168,New Construction,Fasteners,0.014798561168308157,0.07767025871812137
168,New Construction,Fiberglass blanket,0.7578436355016929,2.298458717304688
168,New Construction,Glass mat gypsum board,2.070274809661478,0.979239984969879
168,New Construction,Glazing - other,0.3627728798501419,0.649363454931754
168,New Construction,Gypsum board,14.875648861427784,3.474956508836438
168,New Construction,Hardwood,0.003364877064919984,0.0036340672301135835
168,New Construction,Hollow structural sections HSS,0.7684189202126831,1.8826263545210737
168,New Construction,Hot-rolled sections,2.3773581426062838,2.3095791972133384
168,New Construction,Insulated glass unit IGU,2.280182542904835,3.0554446074924786
168,New Construction,Insulation - other,0.007329492526273423,0.06831087034486831
168,New Construction,Mineral wool high density,0.5085022191905854,0.9102189723511478
168,New Construction,Modified bitumen,0.6896852534566017,0.5669212783413264
168,New Construction,Mortar and grout,0.7499491261019786,0.08045659675190349
168,New Construction,Paint,0.19830119262040033,0.4759228622889608
168,New Construction,Precast,28.428989325566896,4.548638292090701
168,New Construction,Ready mix NW 5000,812.1605584132054,165.68075391629378
168,New Construction,Rebar and reinforcement,34.76360312576257,32.46920531946225
168,New Construction,Roll formed metal panel steel,0.007537200409498551,0.017561676954131623
168,New Construction,Softwood framing,0.0395358206853228,0.0066420178751342325
168,New Construction,Softwood plywood,0.10388096711342525,0.02742457531794426
168,New Construction,Steel - other,0.46048676996274474,1.187437862188797
168,New Construction,Steel door,0.172269181138368,0.4367427966236275
168,New Construction,Steel door frame,0.003548749824,0.009759062016
168,New Construction,Steel sheet,0.012804644850349926,0.029834822501315326
168,New Construction,Stone masonry,0.219654124507824,0.12256700147536584
168,New Construction,Suspension assembly,0.15749224569532522,0.38270615703964017
168,New Construction,TPO,0.16295475910100984,0.513307491168181
168,New Construction,Wood door frame,0.05817702584321342,0.25597891371013903
168,New Construction,Wood or composite door,0.41873666962176004,0.11054648078014465
169,New Construction,Acoustic ceiling tile aluminum,0.018035821047508564,0.12174179207068281
169,New Construction,Adhesives and sealants,0.0017239427660694277,0.004606827079029571
169,New Construction,Air and vapor barriers,0.2080466614147325,0.3352690989376204
169,New Construction,Aluminum door,0.014885370066554621,0.0969037591332706
169,New Construction,Aluminum door frame,0.002361329142857143,0.02066163
169,New Construction,Aluminum sheet,0.11594119555335708,0.6515895190098667
169,New Construction,Aluminum storefront or curtain wall,0.9287503498009574,9.287503498009574
169,New Construction,Brick clay,0.7222598929449032,0.208733109061077
169,New Construction,Built up roofing,0.003273614557435572,0.01839771381278791
169,New Construction,CMU,3.0558615396461537,0.7798500343338807
169,New Construction,Closed cell spray polyurethane foam,0.0330733730312183,0.10418112504833767
169,New Construction,Coatings - other,0.005501174060133745,0.05715559117130609
169,New Construction,Cold formed steel framing,0.8724051328950544,2.1388533928204128
169,New Construction,Concrete - other,0.3187104035200258,0.05178442229942839
169,New Construction,Decking,0.09668840779165859,0.22915152646623085
169,New Construction,Doors and frames - other,0.020471807177745906,0.15179770907190657
169,New Construction,Expanded polystyrene EPS,0.04229297508225826,0.13745216901733934
169,New Construction,Extruded polystyrene XPS,0.3778041873629296,24.554841004866695
169,New Construction,Fasteners,0.012017763753481769,0.04877182948232388
169,New Construction,Fiberglass blanket,0.10577080708338432,0.20117515554415236
169,New Construction,Glass mat gypsum board,1.0221934457065807,0.4834974998192126
169,New Construction,Glazing - other,0.7368262938280593,1.3138722745373923
169,New Construction,Gypsum board,8.859900882972449,1.8175027901705765
169,New Construction,Hollow structural sections HSS,0.8782050241125108,2.1516023090756513
169,New Construction,Hot-rolled sections,0.3754416017158573,0.3634274704609498
169,New Construction,Insulated glass unit IGU,2.7974022695297123,3.748519041169814
169,New Construction,Mineral wool high density,1.6856934477798247,3.017391271525886
169,New Construction,Mineral wool low density,0.13574128689736806,0.20496934321502577
169,New Construction,Mortar and grout,4.8537608956729255,0.8268927988913567
169,New Construction,PVC,0.002504795344017957,0.007764865566455668
169,New Construction,Paint,0.08586767933917189,0.19936733272600388
169,New Construction,Plate,0.5082794095347017,1.1903112834976728
169,New Construction,Polyisocyanurate PIR,0.0503470288811035,0.1330171572458816
169,New Construction,Ready mix NW 3000,505.69827120054634,80.91172339208738
169,New Construction,Ready mix NW 4000,73.0549314012338,13.53879733285491
169,New Construction,Ready mix NW 8000,124.6654733284808,32.02598778609247
169,New Construction,Rebar and reinforcement,36.84053792569368,70.36542743807492
169,New Construction,Steel - other,0.017592274627929252,0.044001482873830634
169,New Construction,Steel door,0.09224417983764714,0.29288729543865905
169,New Construction,Steel door frame,0.0021708549270588236,0.005969851049411765
169,New Construction,Steel sheet,0.413247004443883,0.9628655203542474
169,New Construction,TPO,0.012295794553351355,0.03922358462519083
169,New Construction,Wood and composites - other,0.06563093652619335,0.07941343319669394
169,New Construction,Wood or composite door,0.009770885961035295,0.003585915147699953
17,New Construction,Acoustic ceiling tile fiber,1.3137923809523808,1.7001714285714284
17,New Construction,Air and vapor barriers,0.35856,1.1151219047619048
17,New Construction,Aluminum storefront or curtain wall,0.00019904761904761904,0.002302857142857143
17,New Construction,CMU,80.63639619047619,14.575510476190475
17,New Construction,Carpet,0.20074476190476193,0.28469904761904763
17,New Construction,Concrete - other,10.196707619047618,1.4044257142857142
17,New Construction,Decking,6.2342361904761905,16.583068571428573
17,New Construction,Flooring and tile - other,3.551038095238095,4.036674285714286
17,New Construction,Glass mat gypsum board,5.972551428571429,1.9433819047619048
17,New Construction,Gypsum board,39.34462952380952,12.074449523809523
17,New Construction,Hot-rolled sections,14.812508571428571,20.226089523809524
17,New Construction,Insulated glass unit IGU,0.9833933333333332,1.8802990476190475
17,New Construction,Mineral wool high density,1.5592990476190476,2.191447619047619
17,New Construction,Mineral wool low density,29.20629619047619,42.05706666666667
17,New Construction,Precast,71.52026380952381,10.499552380952382
17,New Construction,Ready mix NW 4000,76.69244095238095,9.490689523809523
17,New Construction,Ready mix NW 5000,103.58464285714285,15.553665714285714
17,New Construction,Ready mix unknown,604.5690114285713,77.57658571428571
17,New Construction,Rebar and reinforcement,15.989909523809525,12.907711428571428
17,New Construction,Resilient flooring vinyl,1.519644761904762,1.649821904761905
17,New Construction,Roofing and waterproofing - other,0.8756942857142858,0.5455580952380952
17,New Construction,Steel door,0.30812285714285714,0.8504190476190476
17,New Construction,Steel sheet,89.90946857142858,138.2463838095238
17,New Construction,Stone masonry,6.758260952380953,1.6290466666666668
17,New Construction,TPO,0.6569076190476191,2.28604
17,New Construction,Terrazzo slabs and tiles,2.671847619047619,7.097095238095238
17,New Construction,Wood or composite door,0.32791714285714285,0.35106190476190474
170,New Construction,Acoustic ceiling tile fiber,0.01671957918574866,0.058351331358262835
170,New Construction,Adhesives and sealants,0.09597908432133337,0.05967586415833092
170,New Construction,Air and vapor barriers,0.1717581084436162,0.31952446676366225
170,New Construction,Aluminum door frame,0.005086943999999864,0.04451075999999881
170,New Construction,Aluminum sheet,0.3544226775412396,2.50237365302572
170,New Construction,Architectural fiber cement panel,1.1969873185889714,0.7927774826557663
170,New Construction,Brick clay,2.459467291351265,0.6443804303340315
170,New Construction,Built up roofing,0.05843642006352873,0.023199258765220904
170,New Construction,CMU,3.217761911105765,0.3603893340438457
170,New Construction,Carpet,0.25749504000000034,0.9372819456000012
170,New Construction,Ceramic tile,0.969238835712,0.25394057495654404
170,New Construction,Coatings - other,0.02424232877166432,0.2437383102530491
170,New Construction,Cold formed steel framing,3.2780564557862877,8.834384424830851
170,New Construction,Concrete - other,0.10692347977549511,0.017107756764079246
170,New Construction,Decking,0.08494489367124915,0.2191578256718228
170,New Construction,Doors and frames - other,0.3754294466707195,2.440793017859824
170,New Construction,Expanded polystyrene EPS,0.6580933239508291,2.1388033028401945
170,New Construction,Extruded polystyrene XPS,0.007589674673492617,0.49328001414459943
170,New Construction,Extrusion,0.8314775134130898,6.772372523290741
170,New Construction,Fasteners,0.06211908171650614,0.29728745566888004
170,New Construction,Fiberglass blanket,0.9858369897637098,2.0308241989132423
170,New Construction,Flooring and tile - other,0.012874752,0.07132612608
170,New Construction,Glass mat gypsum board,3.4390279369957795,1.6266602141990036
170,New Construction,Glazing - other,0.08717172529152035,0.12527600936943697
170,New Construction,Gypsum board,36.736711318472,7.474618482652759
170,New Construction,Hardwood,1.1343852588633279,1.318296519539232
170,New Construction,Hollow structural sections HSS,0.36651303185524486,0.9621784465198504
170,New Construction,Insulated glass unit IGU,1.3487119337497722,2.129496920675353
170,New Construction,Intumescent,0.02279527887001869,0.057672055541147293
170,New Construction,Mineral wool high density,0.45733351040703674,0.8186269836285959
170,New Construction,Mortar and grout,4.535385828408751,0.894355336090098
170,New Construction,Paint,0.5484372536047314,1.0807221920897787
170,New Construction,Polyisocyanurate PIR,0.8536909730766071,2.1625477110994957
170,New Construction,Precast,0.8895248048215858,0.1423239687714537
170,New Construction,Ready mix LW 3000,0.22237482049381102,0.08650380517209263
170,New Construction,Ready mix NW 3000,332.10634621945786,53.13701539511325
170,New Construction,Ready mix NW 4000,29.32390139625532,5.434408744182552
170,New Construction,Ready mix NW 6000,495.1599330632503,113.8867846045475
170,New Construction,Rebar and reinforcement,38.07533293024235,69.50413299453221
170,New Construction,Resilient flooring vinyl,1.9320526614674702,2.6799592939316175
170,New Construction,Roll formed metal panel aluminum,0.000436941182081966,0.0028226400362495003
170,New Construction,Softwood framing,1.6562085973804432,0.2782430443599145
170,New Construction,Softwood plywood,0.04335734422976717,0.011446338876658536
170,New Construction,Steel - other,0.10286281960003651,0.2653860745680942
170,New Construction,Steel door,0.194152576896,0.46625859650304
170,New Construction,Steel door frame,0.02009949183999997,0.055273602559999906
170,New Construction,Steel framed window,0.06358599423999409,0.27914251471357404
170,New Construction,Steel sheet,0.07836866892361462,0.191608026185931
