project_index,bldg_proj_type,mat_type,mui,eci,bldg_prim_use_recat
105,New Construction,Mortar and grout,0.10135,0.058175,Education
105,New Construction,Other,11.8417625,10.75583125,Education
105,New Construction,Paint,0.84485625,1.630575,Education
105,New Construction,Precast,2.5247312500000003,0.799875,Education
105,New Construction,Ready mix NW 4000,787.47989375,103.09424375,Education
105,New Construction,Rebar and reinforcement,2.584,2.3849375,Education
105,New Construction,Roll formed metal panel aluminum,0.276075,1.04581875,Education
105,New Construction,Roofing and waterproofing - other,3.77190625,11.75309375,Education
105,New Construction,Softwood framing,0.3976125,0.05455625,Education
105,New Construction,Softwood plywood,2.56858125,1.163925,Education
105,New Construction,Steel door,1.2704062500000002,2.96875,Education
105,New Construction,Steel door frame,0.375,0.76875,Education
105,New Construction,Steel sheet,1.14400625,4.19534375,Education
105,New Construction,Suspension assembly,39.70925,0.0988749999999999,Education
105,New Construction,Synthetic composites,0.5390312500000001,0.34706875,Education
105,New Construction,Wood and composites - other,0.087675,0.2750625,Education
105,New Construction,Wood or composite door,0.70059375,0.85628125,Education
106,New Construction,Acoustic ceiling tile fiber,1.2552007368314615,1.7070730020907878,Public Assembly
106,New Construction,Air and vapor barriers,0.3821509952188441,0.7757665202942533,Public Assembly
106,New Construction,Aluminum door frame,0.0019447607692307,0.0170166567307692,Public Assembly
106,New Construction,Coatings - other,0.4304146645723662,0.5121934508411158,Public Assembly
106,New Construction,Cold formed steel framing,4.4939748339926,9.658556761621997,Public Assembly
106,New Construction,Concrete - other,1.8049735244321137,0.278777154966595,Public Assembly
106,New Construction,Cross laminated timber CLT,41.88278314802717,15.538512547918083,Public Assembly
106,New Construction,Decking,5.6126832687698975,13.302059346984665,Public Assembly
106,New Construction,Doors and frames - other,0.9170135895475218,3.762981102493623,Public Assembly
106,New Construction,Fasteners,0.0209617833161653,0.1168341217757203,Public Assembly
106,New Construction,Glass mat gypsum board,13.526701234750176,6.3981296840368325,Public Assembly
106,New Construction,Glazing - other,2.364508961358749,3.830504517401173,Public Assembly
106,New Construction,Glue laminated timber GLT,61.5698919958003,22.84242993044191,Public Assembly
106,New Construction,Gypsum board,41.01439814057986,9.146285706698018,Public Assembly
106,New Construction,Hardwood,20.374442782964223,15.213887857133136,Public Assembly
106,New Construction,Hollow structural sections HSS,2.8452382414715127,6.970833691605208,Public Assembly
106,New Construction,Hot-rolled sections,21.62466458253189,20.905503371728056,Public Assembly
106,New Construction,Insulated glass unit IGU,6.0159726721190765,7.640285293591231,Public Assembly
106,New Construction,Laminated veneer lumber LVL,0.2371670035523626,0.0877517913143741,Public Assembly
106,New Construction,Mineral wool low density,0.8575269165868,1.2948656440460675,Public Assembly
106,New Construction,Modified bitumen,8.101878675519064,5.244776707196869,Public Assembly
106,New Construction,Paint,0.5407652211516996,1.2979352226403718,Public Assembly
106,New Construction,Plate,9.867932287605102,25.45926530202117,Public Assembly
106,New Construction,Polyisocyanurate PIR,3.829856372390887,10.034223695664126,Public Assembly
106,New Construction,Ready mix NW 3000,2.9116829543070923,0.3731025167140102,Public Assembly
106,New Construction,Ready mix NW 4000,1351.0434811759856,203.94628031325524,Public Assembly
106,New Construction,Rebar and reinforcement,45.73691057829215,87.35749920453799,Public Assembly
106,New Construction,Roofing and waterproofing - other,0.5597181819935922,0.270343881902905,Public Assembly
106,New Construction,Softwood framing,9.379240194155615,1.5757123526181438,Public Assembly
106,New Construction,Softwood plywood,10.579112964742418,2.7928858226919986,Public Assembly
106,New Construction,Spray applied cementitious,14.699325565600788,16.757231144784896,Public Assembly
106,New Construction,Steel - other,0.190846754743861,0.4923846272391614,Public Assembly
106,New Construction,Steel door,0.6315328116079999,1.344896120828197,Public Assembly
106,New Construction,Steel door frame,0.0279931654564102,0.0769812050051282,Public Assembly
106,New Construction,Steel sheet,1.1344869847938974,2.643354674569782,Public Assembly
106,New Construction,Suspension assembly,0.2667599288901779,0.6482266272031324,Public Assembly
106,New Construction,Synthetic composites,2.521481305535552,3.519329600050962,Public Assembly
106,New Construction,Wood and composites - other,0.813993305528241,0.1921024201046648,Public Assembly
106,New Construction,Wood door frame,0.1455928,0.6406083200000001,Public Assembly
106,New Construction,Wood or composite door,0.8875384730584616,0.55451334774528,Public Assembly
106,New Construction,Zinc sheet,0.8041061503215795,4.55124081082014,Public Assembly
109,New Construction,Acoustic ceiling tile fiber,0.1890916608786885,0.3193688312767869,Public Assembly
109,New Construction,Acoustic ceiling tile steel,0.0563524964,0.161731664668,Public Assembly
109,New Construction,Adhesives and sealants,0.0277472312426229,0.0707414038654516,Public Assembly
109,New Construction,Air and vapor barriers,0.4467973172950819,0.3555888022682787,Public Assembly
109,New Construction,Aluminum - other,0.1586861639836065,0.8918162415878689,Public Assembly
109,New Construction,Aluminum composite panel ACM,0.0607771499350819,0.4831783419839016,Public Assembly
109,New Construction,Aluminum door,0.1786722853770491,0.7003953586780328,Public Assembly
109,New Construction,Aluminum door frame,0.0021047263672131,0.0184163557131147,Public Assembly
109,New Construction,Aluminum sheet,0.0644297573650819,0.3631497605823344,Public Assembly
109,New Construction,Aluminum storefront or curtain wall,0.0016460709540983,0.0164607095409836,Public Assembly
109,New Construction,CMU,57.84860177655738,6.479043398974427,Public Assembly
109,New Construction,Carpet,0.0113153126426229,0.0596316976266229,Public Assembly
109,New Construction,Ceramic tile,0.0289115564967213,0.0077938311569672,Public Assembly
109,New Construction,Coatings - other,0.806591562949836,11.017236472751197,Public Assembly
109,New Construction,Cold formed steel framing,0.9180411684070492,2.528930259584456,Public Assembly
109,New Construction,Concrete - other,7.577130732344263,1.293673468038555,Public Assembly
109,New Construction,Decking,11.706489837868853,30.20274378170164,Public Assembly
109,New Construction,Doors and frames - other,0.1406124321781967,0.9311505761702984,Public Assembly
109,New Construction,Extruded polystyrene XPS,4.532359764672131,294.57421892327926,Public Assembly
109,New Construction,Extrusion,0.9966125270659016,6.123425502708346,Public Assembly
109,New Construction,Fasteners,0.5229679000081967,3.022754462047377,Public Assembly
109,New Construction,Glass mat gypsum board,1.0164303799508196,0.4807715697167377,Public Assembly
109,New Construction,Glazing - other,2.042140138372131,2.394907295388,Public Assembly
109,New Construction,Gypsum board,13.57049975234918,2.79132229675122,Public Assembly
109,New Construction,Hardwood,0.1039683293108196,0.0461169616467332,Public Assembly
109,New Construction,Hollow structural sections HSS,56.068551872863935,139.44490389948515,Public Assembly
109,New Construction,Hot-rolled sections,78.10319239383935,75.42237303527544,Public Assembly
